Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_18_816.jpg;0;0.3999158;0;3.286162;103.1638;75.23376;1.344175;277.441;-0.0008389301
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_18_866.jpg;0;0.253165;0;3.291696;103.1803;75.10366;1.308347;277.4269;-0.0007683697
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_18_916.jpg;0;0.09994006;0;3.292145;103.2048;74.9091;1.222129;277.4058;-0.0006677962
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_18_965.jpg;0;0;0;3.287761;103.221;74.78004;1.140327;277.3922;-0.0005828959
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_016.jpg;0;0;0;3.277366;103.2452;74.58755;0.984576;277.3727;-0.0003497986
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_066.jpg;0;0;0;3.270408;103.2612;74.45988;0.8637414;277.3604;-9.809506E-05
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_116.jpg;0;0;0;3.259939;103.2852;74.26923;0.6650227;277.3439;0.001613658
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_166.jpg;0;0;0;3.252967;103.3011;74.14261;0.5250375;277.3352;0.00616301
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_216.jpg;0;0;0;3.242396;103.3251;73.95331;0.3102493;277.3256;0.01879315
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_266.jpg;0;0;0;3.235287;103.3411;73.82748;0.1671942;277.3217;0.03109526
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_316.jpg;0;0;0;3.224553;103.3651;73.63918;359.9578;277.3195;0.05511667
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_365.jpg;0;0;0;3.217338;103.3808;73.51353;359.8444;277.3091;0.04770803
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_416.jpg;0;0;0;3.205823;103.4043;73.32515;359.7006;277.2905;0.01782878
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_466.jpg;0;0;0;3.198193;103.4202;73.19987;359.6105;277.2843;0.002346618
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_517.jpg;0;0;0;3.186758;103.4443;73.01203;359.5053;277.2841;359.993
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_567.jpg;0;0;0;3.179472;103.4605;72.88701;359.4471;277.2896;-0.0006087922
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_616.jpg;0;0;0;3.167929;103.4846;72.69974;359.3746;277.2958;0.01246801
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_667.jpg;0;0;0;3.160694;103.5004;72.57499;359.3395;277.2916;0.005554937
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_717.jpg;0;0;0;3.149031;103.5241;72.38817;359.3036;277.2855;359.9891
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_765.jpg;0;0;0;3.141831;103.54;72.26396;359.2816;277.2843;359.9813
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_816.jpg;0;0;0;3.131064;103.564;72.07795;359.2648;277.291;359.9878
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_866.jpg;0;0;0;3.122982;103.5801;71.95409;359.2667;277.2964;0.0002003997
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_916.jpg;0;0;0;3.112247;103.6038;71.76882;359.2696;277.299;0.01275013
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_19_967.jpg;0;0;0;3.105146;103.6196;71.64566;359.2715;277.2995;0.01975652
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_016.jpg;0;0;0;3.094532;103.6429;71.46121;359.2862;277.2933;0.01444502
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_067.jpg;0;0;0;3.086624;103.6585;71.33845;359.3063;277.2883;0.002925036
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_115.jpg;0;0;0;3.076057;103.6819;71.15491;359.333;277.286;359.9912
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_167.jpg;0;0;0;3.069068;103.6975;71.03294;359.3484;277.2856;359.9846
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_216.jpg;0;0;0;3.058625;103.7209;70.85059;359.3677;277.2855;359.9759
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_266.jpg;0;0;0;3.051688;103.7364;70.7294;359.3781;277.2855;359.9708
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_316.jpg;0;0;0;3.040659;103.7599;70.54784;359.4149;277.2949;359.9903
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_366.jpg;0;0;0;3.033745;103.7754;70.42721;359.4342;277.2964;-0.002654942
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_416.jpg;0;0;0;3.023459;103.7985;70.24688;359.4567;277.2971;0.006300426
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_466.jpg;0;0;0;3.016628;103.8138;70.12706;359.4677;277.2972;0.01165385
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_516.jpg;0;0;0;3.006414;103.8368;69.94795;359.4782;277.2972;0.01883499
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_567.jpg;0;0;0;2.99936;103.8518;69.82868;359.496;277.2909;0.00705269
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_616.jpg;0;0;0;2.988938;103.8745;69.65047;359.5142;277.2883;-0.001959021
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_665.jpg;0;0;0;2.982193;103.8897;69.53208;359.5217;277.2878;359.9933
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_715.jpg;0;0;0;2.972112;103.9123;69.35512;359.5265;277.2877;359.9869
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_766.jpg;0;0;0;2.96541;103.9275;69.23744;359.5327;277.2914;359.9918
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_816.jpg;0;0;0;2.954914;103.9501;69.06141;359.5437;277.2953;0.002065491
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_866.jpg;0;0;0;2.948249;103.9651;68.94445;359.5466;277.296;0.00697037
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_916.jpg;0;0;0;2.938285;103.9875;68.76961;359.5447;277.2963;0.01336256
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_20_967.jpg;0;0;0;2.93166;104.0022;68.6533;359.5472;277.2922;0.007735637
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_016.jpg;0;0;0;2.921297;104.0244;68.47933;359.5519;277.2885;-0.001994679
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_065.jpg;0;0;0;2.914707;104.0391;68.36377;359.5509;277.2878;359.9934
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_116.jpg;0;0;0;2.904852;104.0612;68.19102;359.5438;277.2875;359.9874
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_166.jpg;2.202432;0;0;2.898016;104.0768;68.07613;359.5483;277.3833;0.01384647
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_216.jpg;4.460846;0;0;2.887367;104.1019;67.90475;359.5459;277.7748;0.08878184
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_266.jpg;6.702208;0;0;2.879456;104.1201;67.79088;359.5591;278.2446;0.1564367
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_316.jpg;9.00144;0;0;2.866411;104.151;67.62131;359.5826;279.2628;0.3195127
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_366.jpg;11.25081;0;0;2.85667;104.1745;67.50918;359.608;280.1715;0.4696168
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_416.jpg;13.50054;0;0;2.84036;104.2144;67.34267;359.6628;281.8309;0.7558601
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_466.jpg;15;0;0;2.828578;104.2441;67.23264;359.7307;283.1051;0.9653386
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_516.jpg;13.49358;0;0;2.813875;104.2917;67.06726;359.9474;284.9941;1.1855
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_566.jpg;11.243;0;0.1000289;2.805204;104.3244;66.959;0.04031437;286.1542;1.24218
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_616.jpg;8.993628;0;0.2499869;2.775146;104.3729;66.802;359.9601;287.7495;1.13968
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_667.jpg;6.743672;0;0.3999839;2.723109;104.4069;66.70187;359.8224;288.4853;1.044309
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_717.jpg;4.541461;0;0.546798;2.635984;104.4577;66.55715;359.5892;289.2797;0.8409074
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_766.jpg;2.243489;0;0.6999961;2.555214;104.4902;66.46538;359.3853;289.6274;0.6573569
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_816.jpg;0.02589226;0;0.8478359;2.400113;104.536;66.33593;358.9953;289.9518;0.3023404
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_865.jpg;0;0;0.9999779;2.293715;104.5645;66.25527;358.6942;290.0559;0.007329149
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_916.jpg;0;0;1;2.145726;104.6101;66.14176;358.3411;290.2519;359.8595
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_21_967.jpg;0;0;1;2.067295;104.6407;66.06854;358.1989;290.5466;359.8641
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_016.jpg;0;0;1;1.950644;104.6866;65.96204;358.1453;291.1653;359.9875
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_066.jpg;0;0;1;1.871771;104.7162;65.8926;358.2321;291.6522;0.07099405
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_116.jpg;0;0;1;1.748811;104.758;65.79095;358.5069;292.132;0.04361333
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_166.jpg;0;0;1;1.671855;104.7844;65.72472;358.8011;292.2534;359.9305
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_216.jpg;0;0;1;1.452962;104.8195;65.64313;358.9226;292.295;359.9067
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_266.jpg;0;0;1;1.284883;104.838;65.59996;358.7677;292.243;359.913
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_316.jpg;0;0;1;1.112683;104.8626;65.54269;358.5095;292.1935;0.003770018
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_366.jpg;0;0;1;1.038683;104.8769;65.50548;358.4622;292.2196;0.007352652
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_416.jpg;0;0;1;0.9232993;104.8975;65.45193;358.5791;292.1424;359.9929
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_467.jpg;0;0;1;0.8342689;104.9096;65.42117;358.6577;292.0558;-0.005296478
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_516.jpg;0;0;1;0.5785244;104.9217;65.38954;358.5487;291.9469;0.00395037
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_566.jpg;0;0;1;0.4286713;104.9265;65.37695;358.411;291.9659;0.005703881
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_616.jpg;0;0;1;0.2565018;104.9301;65.36615;358.2602;291.5861;359.9813
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_666.jpg;0;0;1;0.1347373;104.9297;65.36417;358.1769;291.3682;359.9837
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_716.jpg;0;0;1;-0.02776831;104.9298;65.36406;358.2177;291.371;0.08081959
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_766.jpg;0;0;1;-0.0672256;104.9297;65.36398;358.4038;291.3644;0.0653861
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_817.jpg;0;0;1;-0.136741;104.9297;65.36404;358.8828;291.3672;359.9868
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_866.jpg;0;0;1;-0.1469127;104.9297;65.36417;359.2086;291.3672;359.9667
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_915.jpg;0;0;0;-0.1404331;104.9296;65.36436;359.6789;291.3673;359.9391
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_22_966.jpg;0;0;0;-0.1348935;104.9296;65.36447;359.9772;291.3676;359.9228
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_017.jpg;2.298782;0;0;-0.1250204;104.9296;65.36463;0.3966666;291.647;359.8997
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_067.jpg;4.548645;0;0;-0.1175521;104.9295;65.36474;0.6402625;292.1492;359.8958
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_117.jpg;6.749372;0;0;-0.09231359;104.9295;65.36485;0.9471856;293.2367;359.9072
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_166.jpg;9.043969;0;0;-0.08105475;104.9295;65.36492;1.11631;294.2783;359.9181
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_216.jpg;11.25041;0;0;-0.05535321;104.9294;65.36504;1.270543;296.174;359.9738
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_266.jpg;13.54689;0;0;-0.04706792;104.9294;65.36509;1.266954;297.7511;0.02826306
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_317.jpg;15;0;0;0.0390182;104.9293;65.36507;1.163759;300.4081;0.04883569
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_365.jpg;15;0;0;0.04267774;104.9293;65.36503;1.074812;302.2078;0.05185381
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_416.jpg;15;0;0;0.04560437;104.9293;65.36497;0.9364469;304.9076;0.06596203
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_467.jpg;15;0;0;0.04695218;104.9293;65.36493;0.8420721;306.7075;0.08138278
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_517.jpg;15;0;0;0.04810572;104.9293;65.36487;0.6993599;309.4074;0.1121005
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_567.jpg;15;0;0;0.04832629;104.9294;65.36482;0.6049206;311.2073;0.1370501
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_616.jpg;15;0;0;0.04789254;104.9294;65.36477;0.4665638;313.9073;0.1799758
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_666.jpg;15;0;0;0.04713067;104.9294;65.36472;0.3776716;315.7074;0.2114727
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_716.jpg;15;0;0;0.04535016;104.9294;65.36466;0.2510231;318.4076;0.2615884
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_766.jpg;15;0;0;0.04378464;104.9294;65.36463;0.1718498;320.2077;0.2960387
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_816.jpg;15;0;0;0.04095576;104.9294;65.36458;0.06203421;322.908;0.3477738
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_866.jpg;15;0;0;0.03878152;104.9295;65.36455;-0.004764871;324.7083;0.3814475
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_915.jpg;15;0;0;0.03525073;104.9295;65.3645;359.9052;327.4087;0.4293371
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_23_966.jpg;15;0;0;0.03275429;104.9295;65.36448;359.8521;329.209;0.4587766
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_017.jpg;15;0;0;0.0263543;104.9295;65.36443;359.7922;331.9092;0.4863602
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_066.jpg;15;0;0;0.02245505;104.9295;65.36442;359.7613;333.7095;0.4976224
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_116.jpg;15;0;0;0.01751946;104.9296;65.36441;359.7261;336.4097;0.5047275
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_166.jpg;12.77573;0;0;0.01564633;104.9296;65.36441;359.7076;337.986;0.501342
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_217.jpg;10.49203;0;0;0.01424647;104.9296;65.36441;359.6855;340.0103;0.4855331
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_265.jpg;8.290991;0;0;0.01393522;104.9296;65.36441;359.6726;341.0473;0.468598
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_316.jpg;5.992708;0;0;0.01430276;104.9296;65.36443;359.6569;342.2668;0.4352389
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_366.jpg;3.743069;0;0;0.0146241;104.9296;65.36443;359.6481;342.7609;0.4076622
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_416.jpg;1.493833;0;0;0.0151588;104.9296;65.36445;359.6382;343.1648;0.3608645
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_466.jpg;0;0;0;0.01551129;104.9297;65.36446;359.634;343.1648;0.326185
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_516.jpg;0;0;0;0.01600328;104.9297;65.36448;359.634;343.1648;0.2724433
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_566.jpg;0;0;0;-0.0162857;104.9297;65.36449;359.6379;343.1648;0.2360291
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_616.jpg;0;0;0;-0.01659916;104.9297;65.36452;359.6493;343.1648;0.1814341
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_666.jpg;0;0;0;-0.0167184;104.9297;65.36453;359.6601;343.1648;0.1455442
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_716.jpg;0;0;0;-0.01674849;104.9297;65.36456;359.6809;343.1647;0.09323726
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_765.jpg;0;0;0;-0.01666606;104.9297;65.36457;359.6974;343.1647;0.05978585
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_816.jpg;0;0;0;-0.01639195;104.9297;65.36459;359.7254;343.1647;0.01234094
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_866.jpg;-0.7730126;0;0;-0.01611335;104.9297;65.36461;359.7459;343.1184;359.9826
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_916.jpg;-3.024765;0;0;-0.01553806;104.9297;65.36463;359.7793;342.7091;359.9406
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_24_966.jpg;-5.275218;0;0;-0.01505725;104.9297;65.36465;359.8033;342.1211;359.9144
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_015.jpg;-7.525624;0;0;-0.01421665;104.9296;65.36466;359.8419;340.9067;359.8797
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_066.jpg;-9.771389;0;0;-0.01358971;104.9296;65.36467;359.8692;339.7791;359.8597
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_116.jpg;-12.01113;0;0;-0.01257981;104.9296;65.36469;359.9119;337.753;359.8358
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_166.jpg;-14.27395;0;0;-0.01187443;104.9296;65.36469;359.9413;336.0881;359.8241
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_216.jpg;-15;0;0;-0.01079267;104.9296;65.36469;359.985;333.3882;359.8137
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_265.jpg;-15;0;0;-0.01007948;104.9296;65.3647;0.01302385;331.5882;359.8113
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_316.jpg;-15;0;0;0;104.9296;65.36471;0.05223911;328.8883;359.814
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_366.jpg;-15;0;0;0;104.9296;65.36471;0.07607134;327.0884;359.8195
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_416.jpg;-15;0;0;0;104.9296;65.36472;0.107704;324.3884;359.8325
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_467.jpg;-15;0;0;0;104.9296;65.36471;0.1257633;322.5884;359.8438
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_516.jpg;-15;0;0;0;104.9296;65.3647;0.1479747;319.8884;359.8637
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_566.jpg;-15;0;0;0;104.9296;65.36469;0.1594226;318.0883;359.8784
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_616.jpg;-15;0;0;0;104.9296;65.3647;0.1715203;315.3883;359.9019
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_666.jpg;-15;0;0;0;104.9295;65.3647;0.1762576;313.5883;359.918
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_716.jpg;-15;0.05156672;0;0;104.9296;65.36459;0.1805623;311.787;359.9389
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_766.jpg;-12.78087;0.1995088;0;0;104.9297;65.36461;0.1788966;311.6725;359.9512
/Users/charlescostello/Personal/REND/RoboND-Rover-Project/dataset/IMG/robocam_2018_09_22_13_41_25_816.jpg;-10.48263;0.3527248;0;0.02714103;104.9306;65.36337;0.2069142;311.53;359.9641
